0	1	date
-90.659502	33.457907	5/3/2015
-91.802762	33.62415	5/3/2015
-91.38306	33.601099	5/3/2015
-97.597771	40.826699	5/4/2015
-89.807025	37.924822	5/5/2015
-98.5831	33.082052	5/5/2015
-91.526961	38.332654	5/5/2015
-85.420469	32.635618	5/6/2015
-85.484816	32.588862	5/7/2015
-92.8431	38.43165	5/7/2015
-94.22097	35.485448	5/7/2015
-94.149785	36.123675	5/8/2015
-96.738535	35.985615	5/8/2015
-89.977267	38.690981	5/8/2015
-87.823281	33.856473	5/8/2015
-93.213377	39.112976	5/10/2015
-94.191628	31.806006	5/10/2015
-90.047346	32.283711	5/11/2015
-84.379288	35.505072	5/11/2015
-95.237915	37.340299	5/12/2015
-96.995748	37.226692	5/12/2015
-97.411838	37.267309	5/12/2015
-97.794721	32.433889	5/14/2015
-100.032825	37.767305	5/14/2015
-93.738632	36.08544	5/15/2015
-95.632288	35.951831	5/15/2015
-86.569876	34.705239	5/16/2015
-93.708091	32.539454	5/17/2015
-88.182856	32.592301	5/17/2015
-95.747914	39.45899	5/17/2015
-93.230183	36.96811	5/19/2015
-94.106811	34.900424	5/19/2015
-97.871911	31.120622	5/19/2015
-95.267769	38.583198	5/20/2015
-94.178879	30.348039	5/20/2015
-94.221722	30.264329	5/20/2015
-97.270427	29.087744	5/20/2015
-92.655425	30.244353	5/20/2015
-96.861279	35.70978	5/21/2015
-94.399057	35.405139	5/21/2015
-97.485904	35.624061	5/21/2015
-86.387259	35.833563	5/21/2015
-88.740315	34.255924	5/21/2015
-98.698625	35.526036	5/22/2015
-88.807537	35.550885	5/23/2015
-87.274311	34.493092	5/23/2015
-98.295955	26.196499	5/23/2015
-82.682347	34.556328	5/25/2015
-98.205526	26.190704	5/25/2015
-94.730693	32.540684	5/26/2015
-94.788633	32.532145	5/26/2015
-95.489077	30.330806	5/26/2015
-91.236667	30.27436	5/27/2015
-91.906075	30.284979	5/27/2015
-87.723038	34.496537	5/27/2015
-97.91561	29.881646	5/27/2015
-93.268628	31.121821	5/27/2015
-86.51354	35.975342	5/28/2015
-97.728272	31.09129	5/28/2015
-93.95115	29.915132	5/28/2015
-87.584828	34.245079	5/28/2015
-88.314628	36.625678	5/29/2015
-88.989636	33.896097	5/29/2015
-95.830723	32.209545	5/29/2015
-97.222158	26.071566	5/30/2015
-98.557289	34.093185	5/30/2015
-91.831899	30.214556	5/31/2015
-95.596241	33.119489	5/31/2015
-97.171163	40.147655	6/1/2015
-98.717807	37.645751	6/2/2015
-98.520468	33.939447	6/2/2015
-97.597075	33.236029	6/3/2015
-87.725656	39.005983	6/3/2015
-86.833945	33.255131	6/3/2015
-86.608861	32.818873	6/3/2015
-86.592746	34.080187	6/3/2015
-96.876843	33.071763	6/5/2015
-96.151878	33.065629	6/5/2015
-91.143552	30.648448	6/6/2015
-98.180103	26.303988	6/6/2015
-88.628286	36.724478	6/6/2015
-88.569262	37.053191	6/6/2015
-86.081362	33.435023	6/6/2015
-86.593406	34.763019	6/7/2015
-86.567313	34.61721	6/7/2015
-89.686235	38.759139	6/8/2015
-89.389294	38.610049	6/8/2015
-96.161913	29.806195	6/8/2015
-98.945702	32.759305	6/9/2015
-97.042436	28.047316	6/9/2015
-97.874347	27.531722	6/9/2015
-99.128055	29.348251	6/9/2015
-93.295618	37.155281	6/10/2015
-86.264718	37.488179	6/11/2015
-95.896767	30.956287	6/11/2015
-100.774543	29.917987	6/11/2015
-93.866701	32.449005	6/11/2015
-93.940506	29.94126	6/11/2015
-93.815733	32.388247	6/12/2015
-92.334783	38.91019	6/13/2015
-98.230656	26.288406	6/13/2015
-89.970629	36.570079	6/13/2015
-88.186146	38.076863	6/14/2015
-97.538814	25.968336	6/14/2015
-94.016113	30.143463	6/15/2015
-97.176606	27.92463	6/16/2015
-83.833218	33.599281	6/16/2015
-89.085665	39.389765	6/17/2015
-100.483477	28.700617	6/17/2015
-95.232976	29.409478	6/18/2015
-97.735385	28.391192	6/19/2015
-97.630858	27.853599	6/19/2015
-98.164182	29.151735	6/19/2015
-89.011575	35.265482	6/20/2015
-97.08993	33.228239	6/21/2015
-94.042591	33.460491	6/21/2015
-93.157503	30.158227	6/22/2015
-97.440219	27.74147	6/22/2015
-96.82203	32.591803	6/22/2015
-95.820382	36.060865	6/22/2015
-96.921694	30.180111	6/23/2015
-96.650283	28.984983	6/23/2015
-97.691933	30.540148	6/23/2015
-97.705979	31.433179	6/23/2015
-85.203953	35.23384	6/24/2015
-99.093112	28.898901	6/25/2015
-99.334036	34.665383	6/25/2015
-90.824102	39.60442	6/26/2015
-88.334949	39.476713	6/26/2015
-95.659639	29.1498	6/27/2015
-86.418075	32.460489	6/28/2015
-95.260463	38.924551	6/29/2015
-90.945194	30.086295	6/30/2015
-94.879553	39.087077	7/1/2015
-88.975299	40.148567	7/1/2015
-84.592851	30.557574	7/2/2015
-90.491604	30.502339	7/2/2015
-97.28379	27.668997	7/2/2015
-88.687963	37.076278	7/2/2015
-87.495984	38.667744	7/3/2015
-84.174401	38.013307	7/3/2015
-84.760821	33.395714	7/3/2015
-88.43677	33.528639	7/3/2015
-85.276062	38.189188	7/4/2015
-92.106343	31.674041	7/4/2015
-97.907266	36.381571	7/4/2015
-106.439181	31.89846	7/4/2015
-89.14864	31.709182	7/5/2015
-90.31335	29.446818	7/5/2015
-96.540284	29.694746	7/5/2015
-94.831348	29.263653	7/5/2015
-93.285729	30.864985	7/6/2015
-88.573152	38.650807	7/6/2015
-84.899215	38.022265	7/6/2015
-99.168143	30.060845	7/6/2015
-83.847351	34.292711	7/6/2015
-80.388897	33.956907	7/7/2015
-106.341143	31.750407	7/7/2015
-101.471059	32.229209	7/7/2015
-81.715023	33.51502	7/7/2015
-84.08839	35.039986	7/7/2015
-96.129007	32.330886	7/7/2015
-97.743945	35.391724	7/7/2015
-84.464221	34.257931	7/7/2015
-84.841483	37.745066	7/8/2015
-83.804245	34.002518	7/8/2015
-93.184715	30.231258	7/9/2015
-95.063361	29.893088	7/9/2015
-94.79262	32.012645	7/9/2015
-97.856529	28.826352	7/9/2015
-85.542865	38.299554	7/9/2015
-95.433791	29.194918	7/9/2015
-82.531243	27.447422	7/10/2015
-95.034303	29.403463	7/10/2015
-92.157314	33.058821	7/10/2015
-92.075017	30.187424	7/11/2015
-90.910032	30.234462	7/12/2015
-91.814929	29.982547	7/12/2015
-92.006586	30.219494	7/12/2015
-99.779479	32.409405	7/12/2015
-99.698151	32.478166	7/12/2015
-102.334183	31.893937	7/13/2015
-82.339114	29.676986	7/13/2015
-92.452948	31.277148	7/13/2015
-91.268275	29.681437	7/13/2015
-90.082389	30.443048	7/14/2015
-90.751615	29.610503	7/14/2015
-92.070439	30.518942	7/15/2015
-97.39406	35.464057	7/16/2015
-83.89083	36.871607	7/16/2015
-95.759419	29.480238	7/16/2015
-82.55324	28.18167	7/16/2015
-83.993228	33.97314	7/16/2015
-103.161193	32.740598	7/16/2015
-87.699188	38.727794	7/16/2015
-81.65351	29.63082	7/17/2015
-82.851271	37.119542	7/17/2015
-89.746259	30.281329	7/17/2015
-99.504215	27.553054	7/17/2015
-82.959954	32.54338	7/17/2015
-82.333624	31.20355	7/18/2015
-96.217062	38.425862	7/18/2015
-97.612864	38.785894	7/18/2015
-91.0861	41.392696	7/19/2015
-94.814994	39.802308	7/20/2015
-98.816396	32.401764	7/20/2015
-86.523268	33.557955	7/21/2015
-81.281504	28.913389	7/21/2015
-97.622242	35.464166	7/21/2015
-96.506518	32.069187	7/22/2015
-87.305445	38.051493	7/22/2015
-96.687323	30.531067	7/22/2015
-85.95489	36.262909	7/23/2015
-85.302253	37.096866	7/23/2015
-84.536161	38.231379	7/23/2015
-94.866577	32.391981	7/23/2015
-94.362485	38.931145	7/23/2015
-78.983347	33.644416	7/24/2015
-84.481259	34.087324	7/24/2015
-95.886698	36.159688	7/25/2015
-94.757144	38.919328	7/25/2015
-83.570793	35.839894	7/25/2015
-81.325172	29.881176	7/25/2015
-81.832692	27.902644	7/26/2015
-92.912278	42.013131	7/26/2015
-81.02436	29.115246	7/27/2015
-84.486699	36.534016	7/27/2015
-84.596609	38.732567	7/27/2015
-80.961787	34.94168	7/28/2015
-79.08906	33.859839	7/29/2015
-85.79877	36.178932	7/29/2015
-84.218859	31.62256	7/30/2015
-85.667819	38.089533	7/30/2015
-97.394131	32.679435	7/30/2015
-84.297613	38.389095	7/30/2015
-97.500756	37.604015	7/31/2015
-82.877349	31.527836	7/31/2015
-84.439328	33.48031	8/1/2015
-97.759918	26.223224	8/1/2015
-89.02751	37.787277	8/2/2015
-95.534165	29.96808	8/3/2015
-99.085918	40.669404	8/3/2015
-82.516054	36.509681	8/3/2015
-100.966337	35.544869	8/3/2015
-100.511042	31.428215	8/4/2015
-95.451852	30.126704	8/4/2015
-89.59527	40.541464	8/5/2015
-85.440708	31.264171	8/5/2015
-81.121658	31.998215	8/5/2015
-81.009469	32.043349	8/5/2015
-99.093809	35.015646	8/5/2015
-102.145789	32.029465	8/5/2015
-91.392187	39.7228	8/6/2015
-98.233022	32.206039	8/6/2015
-104.554009	33.62722	8/7/2015
-88.160688	39.485147	8/7/2015
-81.113508	29.25763	8/7/2015
-85.028376	33.066495	8/7/2015
-84.790607	34.203382	8/7/2015
-80.930858	33.553351	8/7/2015
-87.423001	39.102934	8/8/2015
-84.758296	33.892429	8/8/2015
-85.046286	35.460147	8/8/2015
-82.400393	36.467699	8/8/2015
-79.756106	33.877233	8/9/2015
-97.536521	35.521948	8/9/2015
-81.898675	26.681991	8/9/2015
-81.590175	34.28268	8/9/2015
-79.288983	33.387651	8/10/2015
-102.805355	32.671912	8/11/2015
-79.369733	34.435917	8/11/2015
-80.123561	32.923752	8/12/2015
-81.634898	34.707343	8/12/2015
-79.823448	34.187924	8/12/2015
-82.602127	34.813032	8/12/2015
-79.854014	32.813224	8/12/2015
-89.926293	41.222206	8/12/2015
-80.647433	34.249183	8/14/2015
-81.257133	31.997565	8/14/2015
-89.473361	41.394746	8/14/2015
-99.718408	40.873227	8/14/2015
-82.027465	34.960603	8/15/2015
-81.480436	31.214688	8/15/2015
-82.281086	34.820794	8/15/2015
-82.457108	34.85575	8/15/2015
-79.909697	34.693166	8/16/2015
-78.790067	33.764983	8/16/2015
-82.649407	34.499762	8/17/2015
-97.443413	42.023651	8/17/2015
-91.265282	42.103519	8/19/2015
-92.727286	41.733175	8/19/2015
-90.57835	38.778301	8/19/2015
-94.164167	30.12181	8/19/2015
-87.470671	36.831327	8/20/2015
-87.474035	37.326283	8/20/2015
-86.455623	35.513778	8/20/2015
-85.500953	36.144455	8/21/2015
-85.228016	34.274618	8/21/2015
-87.694946	34.745215	8/21/2015
-86.968498	34.789771	8/22/2015
-87.000151	34.557584	8/22/2015
-84.626852	35.452684	8/22/2015
-99.317811	38.898261	8/22/2015
-85.371455	37.346188	8/22/2015
-81.437188	27.466829	8/23/2015
-86.239488	35.39175	8/23/2015
-85.774544	35.680512	8/23/2015
-84.923698	34.770894	8/23/2015
-86.83404	34.15151	8/23/2015
-86.29456	36.191873	8/25/2015
-84.137882	35.798514	8/25/2015
-87.290151	36.592302	8/25/2015
-86.46892	36.377775	8/25/2015
-89.077604	36.412606	8/25/2015
-84.684002	35.867889	8/26/2015
-89.395806	36.063421	8/26/2015
-83.209443	35.942189	8/26/2015
-82.76181	36.185767	8/27/2015
-86.292442	34.359465	8/27/2015
-86.427338	35.846252	8/27/2015
-87.330182	35.2414	8/27/2015
-88.407925	35.656506	8/28/2015
-83.257458	36.216156	8/28/2015
-83.263577	31.713502	8/28/2015
-85.038579	35.982151	8/28/2015
-86.71378	36.049308	8/29/2015
-84.518445	37.131938	8/29/2015
-82.225994	36.380523	8/29/2015
-85.758957	34.438506	8/30/2015
-84.772962	37.613944	8/30/2015
-83.378637	37.554735	8/31/2015
-87.569792	37.87191	9/1/2015
-86.686504	36.306389	9/1/2015
-82.652656	37.635654	9/1/2015
-82.156669	29.172714	9/2/2015
-84.857362	35.19438	9/3/2015
-89.571109	34.361253	9/4/2015
-87.010711	32.431475	9/4/2015
-87.124443	37.719909	9/4/2015
-84.209341	37.988757	9/4/2015
-95.625259	30.070881	9/4/2015
-81.676332	28.82107	9/5/2015
-82.183832	28.20918	9/5/2015
-90.570869	34.192355	9/5/2015
-90.891844	32.306432	9/5/2015
-85.885464	37.731244	9/6/2015
-86.610512	36.208968	9/6/2015
-85.933994	37.022278	9/6/2015
-86.00753	34.671991	9/7/2015
-82.187565	28.341526	9/8/2015
-90.148769	35.506313	9/9/2015
-87.516711	33.16847	9/9/2015
-90.230223	33.529739	9/9/2015
-81.821183	28.056651	9/9/2015
-84.274684	37.733307	9/10/2015
-84.900117	38.159391	9/10/2015
-82.141655	27.014357	9/10/2015
-85.073298	33.561112	9/10/2015
-85.947451	31.780796	9/10/2015
-83.467489	36.127334	9/11/2015
-81.636881	28.060048	9/11/2015
-85.971831	32.934204	9/12/2015
-85.228152	34.043932	9/12/2015
-80.723944	32.209078	9/13/2015
-85.458379	37.825448	9/13/2015
-86.344988	33.256696	9/13/2015
-87.823794	32.503315	9/14/2015
-85.156651	32.787582	9/14/2015
-85.86491	31.33345	9/15/2015
-86.100605	35.218471	9/15/2015
-86.756304	36.982378	9/15/2015
-86.77713	35.451803	9/15/2015
-88.115125	36.063932	9/15/2015
-83.701883	36.609598	9/16/2015
-85.637269	31.436409	9/17/2015
-84.28293	35.830661	9/17/2015
-82.599458	36.555527	9/18/2015
-97.506789	35.392054	9/18/2015
-95.160827	29.999025	9/19/2015
-84.195875	33.525234	9/19/2015
-97.367657	31.074282	9/20/2015
-90.167758	38.555376	9/20/2015
-93.014482	41.697338	9/21/2015
-91.899273	42.450635	9/21/2015
-92.900837	41.397245	9/21/2015
-95.162848	29.6496	9/21/2015
-92.438952	42.485104	9/21/2015
-81.755819	32.434062	9/21/2015
-101.920175	35.161416	9/22/2015
-85.314675	34.519829	9/22/2015
-98.513495	28.939655	9/22/2015
-84.211337	32.071174	9/22/2015
-81.81595	27.569388	9/23/2015
-86.438313	37.760211	9/23/2015
-91.0278	29.944816	9/23/2015
-86.700028	33.587473	9/23/2015
-86.917763	33.467986	9/23/2015
-87.002726	33.36711	9/24/2015
-98.355244	29.590106	9/24/2015
-87.625678	34.836123	9/24/2015
-82.65833	30.181999	9/25/2015
-95.718906	29.787293	9/25/2015
-82.398849	27.049892	9/25/2015
-98.785795	38.361799	9/26/2015
-80.669938	28.357318	9/26/2015
-95.644052	29.766322	9/27/2015
-92.415191	30.494909	9/27/2015
-97.335275	41.438394	9/27/2015
